regime,scenario_id,starting_bcr,terminal_state,peak_date,peak_price_usd,trough_date,trough_price_usd,max_drawdown_from_peak,days_to_trough,min_bcr,min_bcr_date,days_to_bcr_min,primary_failure_date,days_to_primary_failure,terminal_liquidity_date,days_to_terminal_liquidity,primary_to_terminal_gap_days,recovery_date,days_to_recovery,terminal_date,terminal_bcr,terminal_btc_reserve_index,terminal_btc_held_index,cumulative_btc_sold_fraction,cumulative_btc_sold_usd,cumulative_payments_usd,cumulative_payments_over_annual,annual_obligation_usd,monthly_obligation_usd,btc_at_peak,required_starting_bcr_lo,required_starting_bcr_hi,required_starting_bcr_terminal_lo,required_starting_bcr_terminal_hi,scenarios_total,days_below_bcr_1,days_below_bcr_2,days_below_bcr_5,time_weighted_avg_bcr
apr_2013,apr_2013_bcr18.1,18.1,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.098976394379656,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,19.556842199511426,1.0804885193100233,0.9399478457757002,0.06005215422429977,32228360.957642727,32228360.957642727,0.5833333333333335,55248618.78453038,4604051.565377532,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.114836482785902
apr_2013,apr_2013_bcr18.2,18.2,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.1279458266940665,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,19.67179416457692,1.0808678112404901,0.9402778026670425,0.05972219733295747,32051282.05128205,32051282.05128205,0.5833333333333333,54945054.94505495,4578754.578754579,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.16683897516458
apr_2013,apr_2013_bcr18.3,18.3,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.156915259008478,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,19.78674612964243,1.0812429579039577,0.9406041534721409,0.05939584652785912,31876138.433515426,31876138.433515426,0.5833333333333323,54644808.7431694,4553734.061930783,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.218841467543259
apr_2013,apr_2013_bcr18.4,18.4,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.185884691322887,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,19.901698094707925,1.0816140268863004,0.940926956985879,0.059073043014120974,31702898.55072467,31702898.55072467,0.5833333333333339,54347826.08695652,4528985.507246377,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.270843959921928
apr_2013,apr_2013_bcr18.5,18.5,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.2148541236372985,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,20.01665005977343,1.0819810843120772,0.9412462707319014,0.05875372926809863,31531531.531531557,31531531.531531557,0.5833333333333338,54054054.05405405,4504504.504504505,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.322846452300608
apr_2013,apr_2013_bcr18.6,18.6,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.243823555951708,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,20.131602024838934,1.0823441948838137,0.9415621509967835,0.05843784900321647,31362007.1684588,31362007.1684588,0.5833333333333337,53763440.86021505,4480286.738351255,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.374848944679286
apr_2013,apr_2013_bcr18.7,18.7,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.27279298826612,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,20.24655398990444,1.0827034219200238,0.9418746528631112,0.05812534713688877,31194295.90017814,31194295.90017814,0.5833333333333311,53475935.82887701,4456327.985739751,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.426851437057966
apr_2013,apr_2013_bcr18.8,18.8,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.301762420580529,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,20.361505954969935,1.0830588273920179,0.9421838302414987,0.057816169758501346,31028368.794326276,31028368.794326276,0.5833333333333339,53191489.36170213,4432624.113475177,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.47885392943664
apr_2013,apr_2013_bcr18.9,18.9,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.330731852894939,2013-07-06,88,,,,,,2013-11-06,211,2013-11-06,20.47645792003544,1.083410471959547,0.9424897359015966,0.05751026409840343,30864197.530864205,30864197.530864205,0.5833333333333335,52910052.91005291,4409171.075837743,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.530856421815319
apr_2013,apr_2013_bcr19.0,19,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.3597012852093515,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.000355041372966,1.0000186863880507,0.9427924215021145,0.05720757849788549,30701754.385964915,30701754.385964915,0.5833333333333334,52631578.94736842,4385964.912280702,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.530685686843725
apr_2013,apr_2013_bcr19.1,19.1,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.388670717523761,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.1064249103686,1.0003363827418115,0.9430919376199046,0.05690806238009538,30541012.21640484,30541012.21640484,0.5833333333333325,52356020.942408375,4363001.745200698,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.582389840489288
apr_2013,apr_2013_bcr19.2,19.2,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.417640149838171,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.21249477936423,1.0006507697585538,0.9433883337781342,0.05661166622186575,30381944.444444414,30381944.444444414,0.5833333333333327,52083333.333333336,4340277.777777778,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.63409399413485
apr_2013,apr_2013_bcr19.3,19.3,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.446609582152583,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.318564648359864,1.0009618988787494,0.9436816584735842,0.056318341526415794,30224525.043177895,30224525.043177895,0.5833333333333334,51813471.50259067,4317789.291882556,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.685798147780408
apr_2013,apr_2013_bcr19.4,19.4,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.475579014466993,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.424634517355493,1.001269820482242,0.9439719592031018,0.05602804079689816,30068728.52233675,30068728.52233675,0.5833333333333329,51546391.75257732,4295532.64604811,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.737502301425979
apr_2013,apr_2013_bcr19.5,19.5,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.504548446781403,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.530704386351132,1.0015745839154426,0.94425928248924,0.05574071751076004,29914529.914529838,29914529.914529838,0.5833333333333318,51282051.28205128,4273504.273504273,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.789206455071549
apr_2013,apr_2013_bcr19.6,19.6,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.533517879095815,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.63677425534677,1.0018762375176922,0.9445436739051113,0.05545632609488871,29761904.76190462,29761904.76190462,0.5833333333333306,51020408.1632653,4251700.680272109,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.84091060871711
apr_2013,apr_2013_bcr19.7,19.7,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.562487311410222,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.74284412434239,1.002174828646822,0.9448251780984858,0.05517482190151424,29610829.103215016,29610829.103215016,0.5833333333333358,50761421.31979696,4230118.443316413,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.892614762362669
apr_2013,apr_2013_bcr19.8,19.8,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.591456743724635,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.84891399333803,1.002470403703941,0.9451038388151604,0.05489616118483964,29461279.46127946,29461279.46127946,0.5833333333333334,50505050.5050505,4208754.208754209,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.94431891600824
apr_2013,apr_2013_bcr19.9,19.9,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.620426176039045,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,19.954983862333663,1.0027630081574705,0.945379698921617,0.054620301078383005,29313232.83082071,29313232.83082071,0.5833333333333321,50251256.281407036,4187604.690117253,4366812.227074236,3.9,4,2.9,3,245,0,0,0,9.996023069653802
apr_2013,apr_2013_bcr20.0,20,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.649395608353455,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,20.061053731329295,1.0030526865664648,0.9456528004270088,0.05434719957299117,29166666.66666663,29166666.66666663,0.5833333333333326,50000000,4166666.6666666665,4366812.227074236,3.9,4,2.9,3,245,0,0,0,10.047727223299365
apr_2013,apr_2013_bcr21.0,21,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,5.939089931497561,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,21.121752421285628,1.0057977343469346,0.948240762311437,0.05175923768856305,27777777.77777775,27777777.77777775,0.5833333333333327,47619047.61904762,3968253.9682539683,4366812.227074236,3.9,4,2.9,3,245,0,0,0,10.564768759755
apr_2013,apr_2013_bcr22.0,22,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,6.228784254641666,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,22.182451111241964,1.0082932323291802,0.9505934549336444,0.049406545066355556,26515151.515151434,26515151.515151434,0.5833333333333316,45454545.45454545,3787878.7878787876,4366812.227074236,3.9,4,2.9,3,245,0,0,0,11.081810296210636
apr_2013,apr_2013_bcr23.0,23,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,6.5184785777857694,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,23.243149801198285,1.010571730486882,0.952741565588703,0.04725843441129696,25362318.840579826,25362318.840579826,0.583333333333336,43478260.86956522,3623188.4057971016,4366812.227074236,3.9,4,2.9,3,245,0,0,0,11.598851832666282
apr_2013,apr_2013_bcr24.0,24,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,6.8081729009298755,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,24.30384849115463,1.0126603537981094,0.9547106670225074,0.0452893329774926,24305555.555555474,24305555.555555474,0.5833333333333314,41666666.666666664,3472222.222222222,4366812.227074236,3.9,4,2.9,3,245,0,0,0,12.115893369121915
apr_2013,apr_2013_bcr25.0,25,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,7.097867224073978,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,25.364547181110947,1.0145818872444379,0.9565222403416067,0.04347775965839329,23333333.33333349,23333333.33333349,0.5833333333333373,40000000,3333333.3333333335,4366812.227074236,3.9,4,2.9,3,245,0,0,0,12.632934905577551
apr_2013,apr_2013_bcr26.0,26,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,7.387561547218086,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,26.42524587106729,1.016355610425665,0.95819446186693,0.041805538133069975,22435897.435897317,22435897.435897317,0.5833333333333302,38461538.461538464,3205128.2051282055,4366812.227074236,3.9,4,2.9,3,245,0,0,0,13.149976442033198
apr_2013,apr_2013_bcr27.0,27,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,7.677255870362188,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,27.485944561023615,1.0179979467045783,0.9597428151311176,0.04025718486888241,21604938.271604978,21604938.271604978,0.5833333333333344,37037037.03703704,3086419.75308642,4366812.227074236,3.9,4,2.9,3,245,0,0,0,13.667017978488838
apr_2013,apr_2013_bcr28.0,28,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,7.966950193506293,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,28.546643250979947,1.0195229732492839,0.9611805717335777,0.03881942826642226,20833333.333333343,20833333.333333343,0.5833333333333336,35714285.71428572,2976190.476190476,4366812.227074236,3.9,4,2.9,3,245,0,0,0,14.18405951494447
apr_2013,apr_2013_bcr29.0,29,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,8.256644516650397,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,29.607341940936276,1.0209428255495268,0.9625191727082817,0.03748082729171831,20114942.528735798,20114942.528735798,0.5833333333333381,34482758.62068965,2873563.2183908042,4366812.227074236,3.9,4,2.9,3,245,0,0,0,14.701101051400107
apr_2013,apr_2013_bcr30.0,30,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,8.546338839794503,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,30.66804063089261,1.0222680210297537,0.9637685336180056,0.03623146638199437,19444444.444444567,19444444.444444567,0.583333333333337,33333333.333333332,2777777.7777777775,4366812.227074236,3.9,4,2.9,3,245,0,0,0,15.218142587855741
apr_2013,apr_2013_bcr31.0,31,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,8.836033162938609,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,31.72873932084894,1.0235077200273852,0.9649372905980701,0.035062709401929903,18817204.30107531,18817204.30107531,0.5833333333333346,32258064.51612903,2688172.0430107526,4366812.227074236,3.9,4,2.9,3,245,0,0,0,15.735184124311388
apr_2013,apr_2013_bcr32.0,32,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,9.125727486082711,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,32.78943801080528,1.024669937837665,0.9660330002668805,0.03396699973311945,18229166.666666616,18229166.666666616,0.5833333333333317,31250000,2604166.6666666665,4366812.227074236,3.9,4,2.9,3,245,0,0,0,16.25222566076703
apr_2013,apr_2013_bcr33.0,33,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,9.415421809226816,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,33.850136700761595,1.025761718204897,0.9670623032890959,0.032937696710904074,17676767.67676778,17676767.67676778,0.5833333333333367,30303030.303030305,2525252.525252525,4366812.227074236,3.9,4,2.9,3,245,0,0,0,16.769267197222664
apr_2013,apr_2013_bcr34.0,34,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,9.705116132370925,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,34.910835390717956,1.026789276197587,0.9680310590747113,0.03196894092528868,17156862.74509783,17156862.74509783,0.5833333333333263,29411764.70588235,2450980.3921568627,4366812.227074236,3.9,4,2.9,3,245,0,0,0,17.28630873367831
apr_2013,apr_2013_bcr35.0,35,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,9.994810455515028,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,35.971534080674274,1.0277581165906935,0.9689444573868622,0.03105554261313781,16666666.666666701,16666666.666666701,0.5833333333333346,28571428.57142857,2380952.380952381,4366812.227074236,3.9,4,2.9,3,245,0,0,0,17.80335027013394
apr_2013,apr_2013_bcr36.0,36,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,10.284504778659132,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,37.03223277063061,1.028673132517517,0.9698071113483383,0.030192888651661698,16203703.703703629,16203703.703703629,0.5833333333333307,27777777.777777776,2314814.814814815,4366812.227074236,3.9,4,2.9,3,245,0,0,0,18.32039180658958
apr_2013,apr_2013_bcr37.0,37,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,10.574199101803236,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,38.09293146058694,1.0295386881239714,0.9706231353659508,0.029376864634049205,15765765.765765674,15765765.765765674,0.5833333333333299,27027027.027027026,2252252.2522522523,4366812.227074236,3.9,4,2.9,3,245,0,0,0,18.83743334304522
apr_2013,apr_2013_bcr38.0,38,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,10.86389342494734,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,39.153630150543265,1.0303586881721911,0.9713962107510572,0.0286037892489428,15350877.192982472,15350877.192982472,0.5833333333333339,26315789.47368421,2192982.456140351,4366812.227074236,3.9,4,2.9,3,245,0,0,0,19.354474879500845
apr_2013,apr_2013_bcr39.0,39,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,11.153587748091446,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,40.21432884049959,1.0311366369358868,0.9721296412446195,0.027870358755380464,14957264.957265113,14957264.957265113,0.5833333333333394,25641025.64102564,2136752.1367521365,4366812.227074236,3.9,4,2.9,3,245,0,0,0,19.871516415956503
apr_2013,apr_2013_bcr40.0,40,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,11.443282071235553,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,41.27502753045594,1.0318756882613984,0.9728264002135044,0.027173599786495584,14583333.333333286,14583333.333333286,0.5833333333333314,25000000,2083333.3333333333,4366812.227074236,3.9,4,2.9,3,245,0,0,0,20.388557952412135
apr_2013,apr_2013_bcr41.0,41,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,11.732976394379655,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,42.33572622041226,1.0325786883027381,0.9734891709400042,0.0265108290599958,14227642.276422776,14227642.276422776,0.5833333333333338,24390243.902439024,2032520.325203252,4366812.227074236,3.9,4,2.9,3,245,0,0,0,20.905599488867786
apr_2013,apr_2013_bcr42.0,42,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,12.02267071752376,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,43.396424910368594,1.0332482121516333,0.9741203811557185,0.02587961884428147,13888888.888888838,13888888.888888838,0.5833333333333311,23809523.80952381,1984126.9841269841,4366812.227074236,3.9,4,2.9,3,245,0,0,0,21.422641025323415
apr_2013,apr_2013_bcr43.0,43,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,12.312365040667867,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,44.45712360032493,1.0338865953563936,0.9747222327567483,0.025277767243251703,13565891.472868185,13565891.472868185,0.5833333333333319,23255813.953488372,1937984.496124031,4366812.227074236,3.9,4,2.9,3,245,0,0,0,21.939682561779065
apr_2013,apr_2013_bcr44.0,44,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,12.60205936381197,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,45.51782229028125,1.0344959611427558,0.975296727466822,0.024703272533177945,13257575.757575858,13257575.757575858,0.5833333333333378,22727272.727272727,1893939.3939393938,4366812.227074236,3.9,4,2.9,3,245,0,0,0,22.45672409823468
apr_2013,apr_2013_bcr45.0,45,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,12.891753686956072,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,46.57852098023759,1.03507824400528,0.9758456890786706,0.02415431092132936,12962962.962962918,12962962.962962918,0.5833333333333313,22222222.222222224,1851851.851851852,4366812.227074236,3.9,4,2.9,3,245,0,0,0,22.973765634690324
apr_2013,apr_2013_bcr46.0,46,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,13.181448010100178,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,47.639219670193924,1.035635210221607,0.9763707827943516,0.023629217205648367,12681159.42028988,12681159.42028988,0.5833333333333345,21739130.43478261,1811594.2028985508,4366812.227074236,3.9,4,2.9,3,245,0,0,0,23.49080717114595
apr_2013,apr_2013_bcr47.0,47,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,13.471142333244286,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,48.699918360150264,1.036168475747878,0.9768735320965996,0.02312646790340045,12411347.517730476,12411347.517730476,0.5833333333333324,21276595.74468085,1773049.645390071,4366812.227074236,3.9,4,2.9,3,245,0,0,0,24.00784870760161
apr_2013,apr_2013_bcr48.0,48,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,13.76083665638839,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,49.76061705010659,1.0366795218772205,0.9773553335112536,0.022644666488746412,12152777.777777838,12152777.777777838,0.5833333333333363,20833333.333333332,1736111.111111111,4366812.227074236,3.9,4,2.9,3,245,0,0,0,24.524890244057232
apr_2013,apr_2013_bcr49.0,49,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,14.0505309795325,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,50.82131574006294,1.0371697089808762,0.9778174695620447,0.02218253043795526,11904761.9047617,11904761.9047617,0.5833333333333233,20408163.265306123,1700680.2721088436,4366812.227074236,3.9,4,2.9,3,245,0,0,0,25.0419317805129
apr_2013,apr_2013_bcr50.0,50,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,14.3402253026766,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,51.882014430019254,1.037640288600385,0.9782611201708036,0.021738879829196422,11666666.666666675,11666666.666666675,0.5833333333333338,20000000,1666666.6666666667,4366812.227074236,3.9,4,2.9,3,245,0,0,0,25.55897331696854
apr_2013,apr_2013_bcr51.0,51,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,14.629919625820708,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,52.94271311997559,1.0380924141171683,0.9786873727164742,0.021312627283525787,11437908.496731998,11437908.496731998,0.5833333333333319,19607843.1372549,1633986.928104575,4366812.227074236,3.9,4,2.9,3,245,0,0,0,26.07601485342417
apr_2013,apr_2013_bcr52.0,52,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,14.919613948964804,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,54.0034118099319,1.038527150190998,0.9790972309334647,0.02090276906653532,11217948.71794887,11217948.71794887,0.5833333333333413,19230769.230769232,1602564.1025641027,4366812.227074236,3.9,4,2.9,3,245,0,0,0,26.59305638987977
apr_2013,apr_2013_bcr53.0,53,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,15.209308272108911,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,55.06411049988823,1.0389454811299665,0.9794916228026446,0.020508377197355432,11006289.308176257,11006289.308176257,0.5833333333333416,18867924.528301887,1572327.0440251573,4366812.227074236,3.9,4,2.9,3,245,0,0,0,27.110097926335424
apr_2013,apr_2013_bcr54.0,54,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,15.499002595253016,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,56.12480918984457,1.039348318330455,0.9798714075655586,0.020128592434441428,10802469.1358026,10802469.1358026,0.5833333333333405,18518518.51851852,1543209.87654321,4366812.227074236,3.9,4,2.9,3,245,0,0,0,27.62713946279107
apr_2013,apr_2013_bcr55.0,55,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,15.78869691839712,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,57.185507879800895,1.039736506905471,0.9802373819734576,0.019762618026542444,10606060.60606071,10606060.60606071,0.583333333333339,18181818.181818184,1515151.5151515154,4366812.227074236,3.9,4,2.9,3,245,0,0,0,28.144180999246704
apr_2013,apr_2013_bcr56.0,56,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,16.07839124154123,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,58.246206569757234,1.0401108316028078,0.9805902858667888,0.019409714133211242,10416666.666666726,10416666.666666726,0.5833333333333366,17857142.85714286,1488095.238095238,4366812.227074236,3.9,4,2.9,3,245,0,0,0,28.661222535702347
apr_2013,apr_2013_bcr57.0,57,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,16.368085564685334,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,59.30690525971355,1.040472022100238,0.9809308071673712,0.019069192832628756,10233918.128655106,10233918.128655106,0.583333333333341,17543859.649122808,1461988.3040935674,4366812.227074236,3.9,4,2.9,3,245,0,0,0,29.178264072157983
apr_2013,apr_2013_bcr58.0,58,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,16.657779887829438,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,60.36760394966992,1.0408207577529296,0.9812595863541411,0.018740413645858878,10057471.26436772,10057471.26436772,0.5833333333333278,17241379.310344826,1436781.6091954021,4366812.227074236,3.9,4,2.9,3,245,0,0,0,29.69530560861363
apr_2013,apr_2013_bcr59.0,59,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,16.947474210973542,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,61.42830263962624,1.041157671858072,0.9815772204837319,0.01842277951626814,9887005.649717417,9887005.649717417,0.5833333333333276,16949152.542372882,1412429.3785310735,4366812.227074236,3.9,4,2.9,3,245,0,0,0,30.212347145069277
apr_2013,apr_2013_bcr60.0,60,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,17.237168534117647,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,62.48900132958258,1.041483355493043,0.9818842668090031,0.018115733190996908,9722222.22222216,9722222.22222216,0.5833333333333297,16666666.666666666,1388888.8888888888,4366812.227074236,3.9,4,2.9,3,245,0,0,0,30.729388681524913
apr_2013,apr_2013_bcr61.0,61,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,17.526862857261754,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,63.54970001953889,1.0417983609760475,0.982181246041642,0.01781875395835797,9562841.530054769,9562841.530054769,0.5833333333333408,16393442.62295082,1366120.218579235,4366812.227074236,3.9,4,2.9,3,245,0,0,0,31.246430217980556
apr_2013,apr_2013_bcr62.0,62,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,17.81655718040586,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,64.61039870949524,1.0421032049918588,0.9824686452990351,0.017531354700964896,9408602.150537573,9408602.150537573,0.5833333333333295,16129032.258064516,1344086.0215053763,4366812.227074236,3.9,4,2.9,3,245,0,0,0,31.763471754436207
apr_2013,apr_2013_bcr63.0,63,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,18.106251503549966,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,65.67109739945157,1.0423983714198661,0.9827469207704791,0.017253079229520907,9259259.259259192,9259259.259259192,0.5833333333333292,15873015.873015873,1322751.3227513228,4366812.227074236,3.9,4,2.9,3,245,0,0,0,32.280513290891825
apr_2013,apr_2013_bcr64.0,64,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,18.395945826694064,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,66.7317960894079,1.0426843138969983,0.9830165001334402,0.01698349986655978,9114583.33333333,9114583.33333333,0.5833333333333331,15625000,1302083.3333333333,4366812.227074236,3.9,4,2.9,3,245,0,0,0,32.797554827347454
apr_2013,apr_2013_bcr65.0,65,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,18.68564014983817,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,67.79249477936423,1.042961458144065,0.983277784746772,0.016722215253228034,8974358.974358987,8974358.974358987,0.5833333333333341,15384615.384615384,1282051.282051282,4366812.227074236,3.9,4,2.9,3,245,0,0,0,33.314596363803105
apr_2013,apr_2013_bcr66.0,66,recovered,2013-04-09,229,2013-07-06,66.34,0.7103056768558952,88,18.975334472982276,2013-07-06,88,,,,,,2013-11-05,210,2013-11-05,68.85319346932054,1.0432302040806143,0.9835311516445479,0.016468848355452148,8838383.838383986,8838383.838383986,0.583333333333343,15151515.151515152,1262626.2626262626,4366812.227074236,3.9,4,2.9,3,245,0,0,0,33.83163790025874
