regime,scenario_id,starting_bcr,date,day_index,days_from_peak,is_last_day_of_month,price_usd,price_normalized,drawdown_from_peak,running_min_price_normalized,running_max_drawdown,daily_return,realized_vol_30d,btc_price_regime_pctile,bitcoin_coverage_ratio,bcr_min_so_far,btc_reserve_index,btc_held_index,btc_reserve_usd,btc_held,btc_value_usd,annual_obligation_usd,monthly_obligation_usd,is_payment_day,monthly_obligation_over_annual,btc_sold_today_fraction,btc_sold_today_usd,cumulative_btc_sold_fraction,cumulative_btc_sold_usd,cumulative_payments_over_annual,cumulative_payments_usd,btc_held_mechanical,btc_held_index_mechanical,btc_value_usd_mechanical,btc_sold_today_fraction_mechanical,btc_sold_today_usd_mechanical,cumulative_btc_sold_fraction_mechanical,cumulative_btc_sold_usd_mechanical,is_trough_day,is_bcr_min_day,is_recovery_day,is_primary_failure_day,has_failed_primary,reached_recovery,is_terminal_liquidity_day,has_reached_terminal_liquidity,days_to_trough,days_to_bcr_min,days_to_recovery,days_to_primary_failure,days_to_terminal_liquidity
early_2011,early_2011_bcr16.0,16,2012-08-31,450,450,true,10.1024,0.3479998208743399,0.6520001791256601,0.07251488982049542,0.9274851101795045,-0.05828835631123175,1.7862480265164273,0.29702356192060847,3.2828609131502575,1.0022237235263538,0.2051788070718911,0.5895945766764622,205178807.0718911,20309907.256878674,205178807.0718911,62500000,5208333.333333333,true,0.0027397260273972603,0.0004920487495715281,171232.8767123347,0.4104054233235378,77226027.39726073,1.2356164383561716,77226027.39726073,20309907.256878674,0.5895945766764622,205178807.0718911,0.000492048749571511,171232.87671232875,0.4104054233235378,77226027.39726019,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.0,16,2012-09-30,480,480,true,12.3916,0.4268564480070548,0.5731435519929452,0.07251488982049542,0.9274851101795045,-0.0010641042177220728,0.2993772736917206,0.38204554908485855,3.9387861202017773,1.0022237235263538,0.24617413251261108,0.576714100634934,246174132.5126111,19866210.377401713,246174132.5126111,62500000,5208333.333333333,true,0.0027397260273972603,0.00040114862388000575,171232.87671233725,0.423285899365066,82363013.69863054,1.3178082191780887,82363013.69863054,19866210.377401713,0.576714100634934,246174132.5126111,0.00040114862387998586,171232.87671232875,0.423285899365066,82363013.69862986,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.0,16,2012-10-31,511,511,true,11.1461,0.3839524076900024,0.6160475923099976,0.07251488982049542,0.9274851101795045,0.026410542115974378,0.48717122129562657,0.3357870810553839,3.4619705279265873,1.0022237235263538,0.2163731579954117,0.5635416100062803,216373157.9954117,19412454.400679313,216373157.9954117,62500000,5208333.333333333,true,0.0027397260273972603,0.0004459742230619864,171232.87671232788,0.43645838999371966,87671232.87671264,1.4027397260274022,87671232.87671264,19412454.400679313,0.5635416100062803,216373157.9954117,0.00044597422306198866,171232.87671232875,0.43645838999371966,87671232.87671185,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.0,16,2012-11-30,541,541,true,12.5861,0.4335564366394648,0.5664435633605351,0.07251488982049542,0.9274851101795045,0.00707330148747376,0.34067917049564617,0.3892693724744473,3.81878315289682,1.0022237235263538,0.23867394705605124,0.5505026033197307,238673947.05605125,18963296.577657197,238673947.05605125,62500000,5208333.333333333,true,0.0027397260273972603,0.000394949451193895,171232.87671233734,0.44949739668026933,92808219.17808248,1.4849315068493196,92808219.17808248,18963296.577657197,0.5505026033197307,238673947.05605125,0.0003949494511938752,171232.87671232875,0.44949739668026933,92808219.17808151,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.0,16,2012-12-31,572,572,true,13.5456,0.4666085656512768,0.5333914343487232,0.07251488982049542,0.9274851101795045,0.007482335440684329,0.24698075881826442,0.42490566318041356,4.023841345822915,1.0022237235263538,0.2514900841139322,0.5389744265901134,251490084.1139322,18566182.680274937,251490084.1139322,62500000,5208333.333333333,true,0.0027397260273972603,0.0003669732819271065,171232.87671234878,0.4610255734098866,98116438.3561646,1.5698630136986336,98116438.3561646,18566182.680274937,0.5389744265901134,251490084.1139322,0.00036697328192706355,171232.87671232875,0.4610255734098866,98116438.3561635,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.0,16,2013-01-31,603,603,true,20.5116,0.7065680556943014,0.29343194430569863,0.07251488982049542,0.9274851101795045,0.03922502457263888,0.4022264080320523,0.6836262479201332,5.979665129603593,1.0022237235263538,0.3737290706002246,0.5289357020718745,373729070.6002246,18220376.304151047,373729070.6002246,62500000,5208333.333333333,true,0.0027397260273972603,0.0002423444922712361,171232.87671230998,0.47106429792812554,103424657.53424661,1.6547945205479457,103424657.53424661,18220376.304151047,0.5289357020718745,373729070.6002246,0.00024234449227126268,171232.87671232875,0.47106429792812554,103424657.53424549,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.0,16,2013-02-28,631,631,true,33.3753,1.1496870468034681,-0.14968704680346812,0.07251488982049542,0.9274851101795045,0.06834121311255026,0.5843406166349455,1,9.62921890334453,1.0022237235263538,0.6018261814590331,0.5234695677683072,601826181.4590331,18032083.05120952,601826181.4590331,62500000,5208333.333333333,true,0.0027397260273972603,0.0001489386848259232,171232.87671230818,0.4765304322316928,108219178.08219177,1.7315068493150683,108219178.08219177,18032083.05120952,0.5234695677683072,601826181.4590331,0.0001489386848259411,171232.87671232875,0.4765304322316928,108219178.08219051,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.0,16,2013-03-19,650,650,false,59.4986,2.049562692258671,-1.0495626922586712,0.07251488982049542,0.9274851101795045,0.15834004991687012,0.8875655697210891,1,17.094776541645963,1.0022237235263538,1.0684235338528727,0.5212934143895068,1068423533.8528727,17957120.568431403,1068423533.8528727,62500000,5208333.333333333,true,0.0027397260273972603,0.00008354605465795876,171232.87671235605,0.4787065856104932,111472602.73972595,1.7835616438356152,111472602.73972595,17957120.568431403,0.5212934143895068,1068423533.8528727,0.00008354605465794544,171232.87671232875,0.4787065856104932,111472602.73972464,false,false,true,false,false,true,false,false,163,163,650,,
early_2011,early_2011_bcr16.1,16.1,2011-06-08,0,0,false,29.0299,1,0,1,0,,,1,16.097260273972605,16.097260273972605,0.9998298306815282,0.9998298306815281,999829830.6815282,34441380.46226574,999829830.6815282,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.00017016931847189438,170169.3184718944,0.0001701693184719133,170169.3184718944,0.0027397260273975,170169.3184718944,34441380.46226574,0.9998298306815281,999829830.6815282,0.00017016931847187947,170169.3184718795,0.0001701693184719133,170169.3184718795,false,false,false,false,false,false,false,false,,,,,
early_2011,early_2011_bcr16.1,16.1,2011-06-30,22,22,true,16.1853,0.5575389512192601,0.4424610487807399,0.5080864901360321,0.49191350986396787,-0.03971022747499198,,0.5229453886379843,8.920214595958367,8.172976857538155,0.5540505960222588,0.9937432977743118,554050596.0222588,34231716.18828559,554050596.0222588,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.00030521512102388293,170169.31847191526,0.006256702225688193,3913894.3248537057,0.06301369863014467,3913894.3248537057,34231716.18828559,0.9937432977743118,554050596.0222588,0.00030521512102381874,170169.3184718795,0.006256702225688193,3913894.3248532303,false,false,false,false,false,false,false,false,,,,,
