regime,scenario_id,starting_bcr,terminal_state,peak_date,peak_price_usd,trough_date,trough_price_usd,max_drawdown_from_peak,days_to_trough,min_bcr,min_bcr_date,days_to_bcr_min,primary_failure_date,days_to_primary_failure,terminal_liquidity_date,days_to_terminal_liquidity,primary_to_terminal_gap_days,recovery_date,days_to_recovery,terminal_date,terminal_bcr,terminal_btc_reserve_index,terminal_btc_held_index,cumulative_btc_sold_fraction,cumulative_btc_sold_usd,cumulative_payments_usd,cumulative_payments_over_annual,annual_obligation_usd,monthly_obligation_usd,btc_at_peak,required_starting_bcr_lo,required_starting_bcr_hi,required_starting_bcr_terminal_lo,required_starting_bcr_terminal_hi,scenarios_total,days_below_bcr_1,days_below_bcr_2,days_below_bcr_5,time_weighted_avg_bcr
early_2011,early_2011_bcr2.7,2.7,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.7683703954062788,2011-08-03,56,2011-08-03,56,2011-12-05,180,124,,,2015-06-08,0.7683703954062788,0.28458162792825137,0.8896209726691015,0.11037902733089855,57838660.57838676,57838660.57838676,0.15616438356164428,370370370.3703703,30864197.530864194,34447242.32601559,15.9,16,7.9,8,245,1406,1459,1462,0.7929655856466707
early_2011,early_2011_bcr2.8,2.8,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8003594825199101,2011-08-03,56,2011-08-03,56,2011-12-09,184,128,,,2015-06-08,0.8003594825199101,0.2858426723285394,0.8935630807880627,0.10643691921193732,55772994.129158266,55772994.129158266,0.1561643835616431,357142857.1428572,29761904.761904765,34447242.32601559,15.9,16,7.9,8,245,1406,1459,1462,0.8258256491345121
early_2011,early_2011_bcr2.9,2.9,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8323485696335412,2011-08-03,56,2011-08-03,56,2011-12-13,188,132,,,2015-06-08,0.8323485696335412,0.28701674814949696,0.8972333193815776,0.10276668061842242,53849787.43504938,53849787.43504938,0.1561643835616432,344827586.20689654,28735632.183908045,34447242.32601559,15.9,16,7.9,8,245,1406,1459,1462,0.8586857126223143
early_2011,early_2011_bcr3.0,3,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8643376567471718,2011-08-03,56,2011-08-03,56,2011-12-17,192,136,,,2015-06-08,0.8643376567471718,0.28811255224905724,0.9006588754021909,0.09934112459780908,52054794.520548284,52054794.520548284,0.15616438356164486,333333333.3333333,27777777.777777776,34447242.32601559,15.9,16,7.9,8,245,1406,1458,1462,0.8915457761101596
early_2011,early_2011_bcr3.1,3.1,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8963267438608022,2011-08-03,56,2011-08-03,56,2011-12-21,196,140,,,2015-06-08,0.8963267438608022,0.2891376593099362,0.9038634278085712,0.09613657219142879,50375607.60053102,50375607.60053102,0.15616438356164616,322580645.1612903,26881720.430107523,34447242.32601559,15.9,16,7.9,8,245,1406,1455,1462,0.9244058395979549
early_2011,early_2011_bcr3.2,3.2,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9283158309744345,2011-08-03,56,2011-08-03,56,2011-12-27,202,146,,,2015-06-08,0.9283158309744345,0.29009869717951076,0.9068676956895546,0.09313230431044539,48801369.863013595,48801369.863013595,0.1561643835616435,312500000,26041666.666666668,34447242.32601559,15.9,16,7.9,8,245,1406,1455,1462,0.9572659030858071
early_2011,early_2011_bcr3.3,3.3,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9603049180880645,2011-08-03,56,2011-08-03,56,2012-01-01,207,151,,,2015-06-08,0.9603049180880645,0.29100149032971656,0.9096898867292642,0.09031011327073579,47322540.4732258,47322540.4732258,0.15616438356164514,303030303.03030306,25252525.252525255,34447242.32601559,15.9,16,7.9,8,245,1406,1454,1462,0.990125966573596
early_2011,early_2011_bcr3.4,3.4,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9922940052016966,2011-08-03,56,2011-08-03,56,2012-01-09,215,159,,,2015-06-08,0.9922940052016966,0.29185117800049903,0.9123460665313454,0.08765393346865458,45930701.04754228,45930701.04754228,0.15616438356164375,294117647.0588235,24509803.92156863,34447242.32601559,15.9,16,7.9,8,245,1406,1447,1462,1.0229860300614535
early_2011,early_2011_bcr3.5,3.5,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.7616736739099832,2011-08-06,59,2011-08-06,59,2012-01-17,223,164,,,2015-06-08,0.7616736739099832,0.21762104968856666,0.9071418555403522,0.0928581444596478,46966731.89823847,46966731.89823847,0.16438356164383464,285714285.71428573,23809523.80952381,34447242.32601559,15.9,16,7.9,8,245,1403,1446,1462,0.8039743126449883
early_2011,early_2011_bcr3.6,3.6,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.7856634224106671,2011-08-06,59,2011-08-06,59,2012-01-25,231,172,,,2015-06-08,0.7856634224106671,0.21823983955851864,0.9097212484420092,0.09027875155799081,45662100.456620775,45662100.456620775,0.16438356164383477,277777777.7777778,23148148.14814815,34447242.32601559,15.9,16,7.9,8,245,1403,1443,1462,0.8291623939990543
early_2011,early_2011_bcr3.7,3.7,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8096531709113505,2011-08-06,59,2011-08-06,59,2012-02-01,238,179,,,2015-06-08,0.8096531709113505,0.21882518132739198,0.9121612147003326,0.08783878529966738,44427989.63346924,44427989.63346924,0.16438356164383622,270270270.2702702,22522522.52252252,34447242.32601559,15.9,16,7.9,8,245,1403,1441,1462,0.854350475353107
early_2011,early_2011_bcr3.8,3.8,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8336429194120342,2011-08-06,59,2011-08-06,59,2012-02-08,245,186,,,2015-06-08,0.8336429194120342,0.21937971563474584,0.9144727616819028,0.08552723831809717,43258832.011535786,43258832.011535786,0.16438356164383597,263157894.73684213,21929824.56140351,34447242.32601559,15.9,16,7.9,8,245,1403,1441,1462,0.8795385567071614
early_2011,early_2011_bcr3.9,3.9,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8576326679127184,2011-08-06,59,2011-08-06,59,2012-02-15,252,193,,,2015-06-08,0.8576326679127184,0.21990581228531242,0.9166657677926239,0.08333423220737612,42149631.19072681,42149631.19072681,0.16438356164383455,256410256.41025642,21367521.367521368,34447242.32601559,15.9,16,7.9,8,245,1403,1437,1462,0.9047266380612036
early_2011,early_2011_bcr4.0,4,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.8816224164134012,2011-08-06,59,2011-08-06,59,2012-02-20,257,198,,,2015-06-08,0.8816224164134012,0.2204056041033503,0.9187491235978072,0.08125087640219275,41095890.41095924,41095890.41095924,0.16438356164383694,250000000,20833333.333333332,34447242.32601559,15.9,16,7.9,8,245,1403,1436,1462,0.9299147194152597
early_2011,early_2011_bcr5.0,5,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.7511683181987538,2011-09-09,93,2011-09-09,93,2012-04-22,319,226,,,2015-06-08,0.7511683181987538,0.15023366363975077,0.8745624913964067,0.12543750860359326,51506849.31506811,51506849.31506811,0.2575342465753406,200000000,16666666.666666666,34447242.32601559,15.9,16,7.9,8,245,1369,1407,1462,0.8428743412305806
early_2011,early_2011_bcr6.0,6,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9229498262301277,2011-09-09,93,2011-09-09,93,2012-06-29,387,294,,,2015-06-08,0.9229498262301277,0.1538249710383546,0.8954687428303383,0.10453125716966172,42922374.429223776,42922374.429223776,0.2575342465753427,166666666.66666666,13888888.888888888,34447242.32601559,15.9,16,7.9,8,245,1369,1394,1460,1.0328621993551428
early_2011,early_2011_bcr6.1,6.1,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9401279770332645,2011-09-09,93,2011-09-09,93,2012-07-07,395,302,,,2015-06-08,0.9401279770332645,0.15411934049725648,0.8971823699970535,0.10281763000294653,42218728.94677775,42218728.94677775,0.25753424657534424,163934426.22950822,13661202.185792351,34447242.32601559,15.9,16,7.9,8,245,1369,1394,1459,1.051860985167612
early_2011,early_2011_bcr6.2,6.2,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9573061278364027,2011-09-09,93,2011-09-09,93,2012-07-16,404,311,,,2015-06-08,0.9573061278364027,0.1544042141671617,0.8988407188680693,0.10115928113193073,41537781.70570045,41537781.70570045,0.2575342465753428,161290322.58064514,13440860.215053761,34447242.32601559,15.9,16,7.9,8,245,1369,1392,1459,1.0708597709800713
early_2011,early_2011_bcr6.3,6.3,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9744842786395402,2011-09-09,93,2011-09-09,93,2012-07-27,415,322,,,2015-06-08,0.9744842786395402,0.15468004422849846,0.9004464217431795,0.09955357825682054,40878451.83735595,40878451.83735595,0.25753424657534246,158730158.73015875,13227513.22751323,34447242.32601559,15.9,16,7.9,8,245,1369,1390,1459,1.089858556792541
early_2011,early_2011_bcr6.4,6.4,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9916624294426764,2011-09-09,93,2011-09-09,93,2012-08-09,428,335,,,2015-06-08,0.9916624294426764,0.1549472546004182,0.9020019464034411,0.09799805359655889,40239726.02739785,40239726.02739785,0.25753424657534624,156250000,13020833.333333334,34447242.32601559,15.9,16,7.9,8,245,1369,1390,1459,1.1088573426050106
early_2011,early_2011_bcr6.5,6.5,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9567391189212376,2011-09-10,94,2011-09-10,94,2012-08-23,442,348,,,2015-06-08,0.9567391189212376,0.14719063368019042,0.9009296990538416,0.09907030094615843,40042149.63119056,40042149.63119056,0.26027397260273866,153846153.84615386,12820512.820512822,34447242.32601559,15.9,16,7.9,8,245,1368,1390,1459,1.079104555851116
early_2011,early_2011_bcr6.6,6.6,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9730767570116206,2011-09-10,94,2011-09-10,94,2012-09-05,455,361,,,2015-06-08,0.9730767570116206,0.14743587227448798,0.9024307642196927,0.0975692357803073,39435450.39435421,39435450.39435421,0.26027397260273777,151515151.51515153,12626262.626262628,34447242.32601559,15.9,16,7.9,8,245,1368,1386,1459,1.0973168701238534
early_2011,early_2011_bcr6.7,6.7,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9894143951020025,2011-09-10,94,2011-09-10,94,2012-09-19,469,375,,,2015-06-08,0.9894143951020025,0.1476737903137317,0.9038870214701442,0.09611297852985579,38846861.58249871,38846861.58249871,0.2602739726027414,149253731.34328356,12437810.94527363,34447242.32601559,15.9,16,7.9,8,245,1368,1386,1459,1.1155291843965995
early_2011,early_2011_bcr6.8,6.8,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9955330960766374,2011-09-17,101,2011-09-17,101,2012-10-05,485,384,,,2015-06-08,0.9955330960766374,0.14640192589362314,0.8900034068015185,0.10999659319848154,41095890.41095888,41095890.41095888,0.2794520547945204,147058823.52941176,12254901.960784314,34447242.32601559,15.9,16,7.9,8,245,1361,1386,1459,1.124857160491415
early_2011,early_2011_bcr6.9,6.9,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9825113828620285,2011-09-28,112,2011-09-28,112,2012-10-20,500,388,,,2015-06-08,0.9825113828620285,0.14239295403797517,0.8677946879176671,0.13220531208233288,44867976.97041867,44867976.97041867,0.3095890410958888,144927536.23188406,12077294.68599034,34447242.32601559,15.9,16,7.9,8,245,1350,1386,1459,1.1167950298004907
early_2011,early_2011_bcr7.0,7,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9989199822716016,2011-09-28,112,2011-09-28,112,2012-11-03,514,402,,,2015-06-08,0.9989199822716016,0.1427028546102288,0.8696833352331279,0.1303166647668721,44227005.870841764,44227005.870841764,0.3095890410958923,142857142.85714287,11904761.904761905,34447242.32601559,15.9,16,7.9,8,245,1350,1384,1459,1.135099525789091
early_2011,early_2011_bcr7.1,7.1,failed_terminal,2011-06-08,29.0299,2011-11-18,2.1051,0.9274851101795045,163,0.9872702325704559,2011-10-06,120,2011-10-06,120,2012-11-16,527,407,,,2015-06-08,0.9872702325704559,0.13905214543245858,0.8533824947549215,0.14661750524507855,46691105.53733346,46691105.53733346,0.3315068493150676,140845070.4225352,11737089.201877935,34447242.32601559,15.9,16,7.9,8,245,1342,1384,1459,1.127812513034968
